OBJECTID,EO_ID,VT_LISTED,US_TE,US_TE_DESC,LAST_OBS,COMM_TYPE,TYPE_CODE,TYPE_DESC,VIEW_NAME,LAYER_DATE,GlobalID,SHAPESTArea,SHAPESTLength
304332,8041,Y, , ,1993-07-09, ,P,Plant,VT_RARE_VW,2021/06/17,{A0AEEDE8-7F01-4628-BFF0-DD9BDD39B6CC},702.308,94.0954516152953
304333,33926,N, , ,2019-07-17, ,P,Plant,VT_RARE_VW,2021/06/17,{A0C37752-D118-4FC9-B988-EF19F82C746A},1953.568,156.8814360184
304334,8397,N, , ,2007-06-14, ,A,Animal,VT_RARE_VW,2021/06/17,{A0CBF497-EAA7-44B1-B57F-FB639D3CA3D2},31215.1368,627.316591269565
304335,9048,N, , ,1921-09-17, ,P,Plant,VT_RARE_VW,2021/06/17,{A0E2FB63-AF38-4B52-93FF-DECCD32FE915},124857.37685,1254.61724497335
304336,8988,Y, , ,2015, ,A,Animal,VT_RARE_VW,2021/06/17,{A16C55BF-4BA6-41AB-B9BB-FA50236F26DA},31215.1368,627.316591269565
304337,9174,N, , ,1965-10-04, ,P,Plant,VT_RARE_VW,2021/06/17,{A184D7AA-49AC-46A0-B070-43D2991E31B9},633386.5238,10382.7866780808
304338,2913,N, , ,2014-08-12, ,P,Plant,VT_RARE_VW,2021/06/17,{A1A4A7A4-AEC1-4FB9-BFBA-381941BA1FC4},14215.3996,696.856333315998
304340,8255,N, , ,2007, ,P,Plant,VT_RARE_VW,2021/06/17,{A1BDFB2A-3B54-4B4D-A8F5-2E510D47A8BA},1950.83,156.824505891331
304341,9194,N, , ,1919-06-04, ,P,Plant,VT_RARE_VW,2021/06/17,{A20EB850-8B48-416D-8124-8B935F057569},124857.889,1254.61982103069
304342,8104,N, , ,1987-10-01, ,P,Plant,VT_RARE_VW,2021/06/17,{A2FC00E0-77EE-4FF7-BA09-E84ABC84C744},124857.6798,1254.61876725094
304343,4783,Y, , ,1995-08-17, ,P,Plant,VT_RARE_VW,2021/06/17,{A31326EE-EE2A-424D-A4CA-6A9BEB952965},31214.4441,627.309628725845
304344,9851,N, , ,1969, ,A,Animal,VT_RARE_VW,2021/06/17,{A320DE4C-52AD-467F-8665-692140F07511},3054297.58025,17473.6148844938
304345,8464,N, , ,2005-06-26, ,A,Animal,VT_RARE_VW,2021/06/17,{A3504C79-A0BB-4DEB-8DEB-F787335F0064},31213.91985,627.304368082713
304347,3403,N, , ,1984-09-21, ,P,Plant,VT_RARE_VW,2021/06/17,{A35E8686-E2B0-4F0F-8463-FAD292B977BD},31215.678,627.322028736728
304349,10403,N, , ,1997-09-16, ,P,Plant,VT_RARE_VW,2021/06/17,{A3692ED4-6E40-4F3E-9AB5-2CE8E0571D6B},26695.9677,1146.67119881676
304350,8519,N, , ,2007-05-28, ,A,Animal,VT_RARE_VW,2021/06/17,{A377150A-A9AF-4373-B88D-EC699B0D85EB},31214.4441,627.309628725845
304352,8829,N, , ,2002-08-21, ,P,Plant,VT_RARE_VW,2021/06/17,{A3E7F0EE-9BFD-43CC-B498-FF5AEA459358},31214.5956,627.311163048555
304353,8082,Y, , ,2017-05-11, ,P,Plant,VT_RARE_VW,2021/06/17,{A3EE67FE-5C3A-447D-8791-0F14C3833872},815.3331,122.64028707475
304356,8740,Y, , ,2017-07-26, ,P,Plant,VT_RARE_VW,2021/06/17,{A448F6FC-BFC9-41B0-8906-369F1C04CF91},6823.102734,574.15591528934
304358,8419,N, , ,2007-06-03, ,A,Animal,VT_RARE_VW,2021/06/17,{A4C605DA-F297-4804-ACB1-6DF06B189189},31214.7763,627.312970346913
304359,11224,N, , ,2015-07-17, ,P,Plant,VT_RARE_VW,2021/06/17,{A52B14D3-1C56-4082-AE85-1FD3B0E3FEF7},1951.2764,156.842431684415
304360,9180,N, , ,1925-07-18, ,P,Plant,VT_RARE_VW,2021/06/17,{A59CEE79-632B-4210-8458-C616ECB19194},499432.3176,2509.24154620171
304362,9047,N, , ,1997-09-13, ,P,Plant,VT_RARE_VW,2021/06/17,{A6FCC0AF-510A-4540-A588-4967415821D7},111945.18265,1412.82531222355
304363,8932,N, , ,2014-08-20, ,P,Plant,VT_RARE_VW,2021/06/17,{A70F798A-5514-4315-AF98-8391D73B42D2},7803.45755,313.651769693447
304365,2878,Y, , ,2017, ,P,Plant,VT_RARE_VW,2021/06/17,{A77D436C-714A-4A24-8F55-E7864D4BE48C},16030.6868,1429.1014999524
304366,8786,N, , ,2008-08-04, ,P,Plant,VT_RARE_VW,2021/06/17,{A7A5AE2F-C9A0-427D-9001-0190411D5EAD},31215.3536,627.318770379353
304367,9064,N, , ,2005-09-08, ,P,Plant,VT_RARE_VW,2021/06/17,{A7FDD64B-73FF-469D-A4DD-0D8151B310AE},1951.0241,156.832343168088
304368,9139,Y, , ,1999-09-17, ,P,Plant,VT_RARE_VW,2021/06/17,{A81EC21C-582C-4C2E-95BA-5C8168515C3E},499430.1133,2509.23600310726
304370,9140,Y, , ,2016-10-14, ,P,Plant,VT_RARE_VW,2021/06/17,{A8902A91-AF07-46B9-BFA7-6CBFC8B33629},1951.2764,156.842431684415
304371,8395,N, , ,2005-07-28, ,A,Animal,VT_RARE_VW,2021/06/17,{A8A176FD-BC65-47AC-8221-4A89A0C3E887},31214.7763,627.312970346913
304373,8624,N, , ,2007-06-19, ,P,Plant,VT_RARE_VW,2021/06/17,{A8B963EA-5214-45A9-AD25-886BEE2A30E4},27640.37,680.939619436037
304374,9002,N, , ,2008-07-04, ,P,Plant,VT_RARE_VW,2021/06/17,{A8D00A0C-A609-47CC-B2E2-3C11295BAC0B},152122.4961,2883.81566569908
304375,8814,N, , ,2010-09-02, ,P,Plant,VT_RARE_VW,2021/06/17,{A8D4A8F1-DB7E-4144-B806-C6709545AE95},1950.9257,156.828342231044
304378,8686,N, , ,1996-07-23, ,P,Plant,VT_RARE_VW,2021/06/17,{A976802B-1E30-4491-9DC5-F48349513C2A},332244.7378,6806.96796450997
304379,8782,Y, , ,1903-07-14, ,P,Plant,VT_RARE_VW,2021/06/17,{A98759A8-941E-4DF6-ABC1-8EF8B52813DD},61930.6034,2556.06109939254
304380,9083,N, , ,2005-06-07, ,P,Plant,VT_RARE_VW,2021/06/17,{A9CCA4E0-6A77-4D07-833D-235BE096D223},7130.6094,340.391778904245
304381,33936,Y, , ,2020-08-22, ,P,Plant,VT_RARE_VW,2021/06/17,{AAB91F7D-06E0-4C24-AFB3-3497E50CE60E},3819.42255,491.72919402952
304382,8882,N, , ,1991-1994, ,A,Animal,VT_RARE_VW,2021/06/17,{AABF7B93-14BA-4E78-BB8A-61ED2A548C24},249716.2372,2509.24194683048
304383,8622,N, , ,2007-06-19, ,P,Plant,VT_RARE_VW,2021/06/17,{AAE32667-6ED4-4A55-AB66-16FEC677FA22},27640.37,680.939619436037
304385,8103,N, , ,2005-07-14, ,P,Plant,VT_RARE_VW,2021/06/17,{ACE585D2-FE96-490A-AE42-8BFD7B59FCA0},124857.6798,1254.61876725094
304386,11097,Y, , ,2013, ,P,Plant,VT_RARE_VW,2021/06/17,{AD3E1696-2051-4427-99B1-1C4B2591B92B},1963.50435,246.514686786455
304387,967,N, , ,2020, ,A,Animal,VT_RARE_VW,2021/06/17,{AD41343F-8042-473D-9EB2-8C6397D227FF},989699.45895,6952.69569064665
304388,6171,N, , ,2017-07, ,P,Plant,VT_RARE_VW,2021/06/17,{AD57D0C6-B209-486B-ABF5-A41A893F8E45},502952.3121,2928.76906536676
304389,8238,Y, , ,2012-08, ,P,Plant,VT_RARE_VW,2021/06/17,{ADCA7BDE-DDB7-4A1A-95BE-05C0805685EC},2146.3421,295.202564771383
304390,8136,N, , ,2008-06-13, ,P,Plant,VT_RARE_VW,2021/06/17,{ADF4E259-0BD5-4C13-9350-66A4FAFD6E32},1950.8988,156.82728434473
304391,8108,N, , ,1993-06-02, ,P,Plant,VT_RARE_VW,2021/06/17,{AE147734-C14F-4E9A-87B8-AEC0965B4908},88467.2709,1716.33691730043
304392,10880,N, , ,2005-08-13, ,A,Animal,VT_RARE_VW,2021/06/17,{AEC747FD-4AC6-4D7A-A858-C54117E9D229},31215.678,627.322028736728
304394,9067,N, , ,2003-09-03, ,P,Plant,VT_RARE_VW,2021/06/17,{AFAA0B3F-DBE7-47E0-88C4-AAD808C6D195},7803.57705,313.654149281133
304398,8208,N, , ,1981-06-21, ,P,Plant,VT_RARE_VW,2021/06/17,{B0EB0652-3AA4-42E6-B62A-839F7F874EC8},39652.6346,1084.69586791692
304399,11462,N, , ,2009-08-01, ,P,Plant,VT_RARE_VW,2021/06/17,{B13B4FB3-2181-4DC3-8A3F-42F0D172F842},7015.7508,355.669317960378
304401,8491,N, , ,2003-06-16, ,A,Animal,VT_RARE_VW,2021/06/17,{B18F21E2-859F-439C-953D-3219D7A371B5},31214.5956,627.311163048555
304403,10143,N, , ,1998-06-05, ,P,Plant,VT_RARE_VW,2021/06/17,{B201C4F9-1E00-49C9-9F54-D738EDB63088},7803.185,313.646283475626
304404,33489,N, , ,2018-07-07, ,A,Animal,VT_RARE_VW,2021/06/17,{B24B18AB-35ED-47B9-9932-8D44A72C516A},31215.678,627.322028736728
304405,1188,Y, , ,2009-07-27, ,P,Plant,VT_RARE_VW,2021/06/17,{B24DA5A3-0D04-4E84-A42E-9383612A3720},32464.3464,752.788540386868
304406,8450,N, , ,1994, ,A,Animal,VT_RARE_VW,2021/06/17,{B272EB83-C110-4361-B396-2F9733D96E71},31215.678,627.322028736728
304407,9012,Y, , ,2019-01-14, ,A,Animal,VT_RARE_VW,2021/06/17,{B2AC8742-46C3-4046-9798-266D1686CC0D},31215.678,627.322028736728
304410,11690,N, , ,2002-09-19, ,P,Plant,VT_RARE_VW,2021/06/17,{B359C229-DAEC-46B9-AF71-29B37EE9E817},7257.63285,833.583888437737
304411,8471,N, , ,2000-08-28, ,A,Animal,VT_RARE_VW,2021/06/17,{B3609E39-F3D5-4342-B88D-14A66B26D522},31214.23515,627.307540004269
304412,8127,N, , ,2016-05-27, ,P,Plant,VT_RARE_VW,2021/06/17,{B3B72812-80BC-43FF-8390-90DD18BDDF9E},501779.08795,2831.7044895284
304416,4354,N, , ,2015-08-10, ,P,Plant,VT_RARE_VW,2021/06/17,{B50113DB-E3FB-4D06-B764-0DAF750136C8},40138.6393315,2165.77914713709
304418,8742,N, , ,2001?, ,P,Plant,VT_RARE_VW,2021/06/17,{B56BBBF2-1C04-4155-964C-2A2D3B88919C},7317.30575,1367.12679205598
304419,8437,N, , ,2000-06-28, ,A,Animal,VT_RARE_VW,2021/06/17,{B57BB6E4-DD4D-4402-B306-F5E624FF6F20},31213.627,627.301426271767
304420,8493,N, , ,2004-07-26, ,A,Animal,VT_RARE_VW,2021/06/17,{B59AAFF0-44BD-42D5-9BC3-3819ADE5B42E},31213.1172,627.296304761748
304421,8498,N, , ,2007-06-21, ,A,Animal,VT_RARE_VW,2021/06/17,{B66C292D-97B4-496D-A3BF-36B654C92860},31215.678,627.322028736728
304422,8509,N, , ,2006-06-16, ,A,Animal,VT_RARE_VW,2021/06/17,{B6AA2263-59F4-4D98-8779-09BA942C488D},31213.2102,627.297249723873
304424,8610,Y, , ,2019, ,A,Animal,VT_RARE_VW,2021/06/17,{B6CFC414-6539-482B-B40B-462D8111D19E},31213.01045,627.295234432218
304426,2382,Y, , ,2007-07-01, ,P,Plant,VT_RARE_VW,2021/06/17,{B73EC9BD-A511-49F7-802D-B8739FD6ADED},2745.22135,275.191583949387
304428,2532,N, , ,1990-07-15, ,P,Plant,VT_RARE_VW,2021/06/17,{B7DCEF3F-8079-4C46-8559-14DCF2758FB4},3875.01405,304.997721220344
304429,3834,Y,E,Endangered,2015-11-06, ,A,Animal,VT_RARE_VW,2021/06/17,{B80BC3ED-521E-432D-9801-6BE11C2E963C},5618369.1319,110463.762119859
304430,9182,N, , ,1982-06-11, ,P,Plant,VT_RARE_VW,2021/06/17,{B8B21A81-42F6-43A2-AC49-F02C0D0CDF14},499431.9369,2509.24058541714
304433,8958,Y, , ,2017, ,A,Animal,VT_RARE_VW,2021/06/17,{B9985848-F6A6-406C-AD8B-1C9DAC2C108A},31215.678,627.322028736728
304434,8070,N, , ,2009-10-07, ,A,Animal,VT_RARE_VW,2021/06/17,{B9DC80B0-F6D7-4E09-B14F-E91EEFC9F609},1950.6833,156.818630126127
304436,8431,N, , ,2003-07-06, ,A,Animal,VT_RARE_VW,2021/06/17,{BA06B409-8125-4882-97D5-A011B90AE31F},31214.4441,627.309628725845
304438,8692,Y, , ,2013-05-30, ,P,Plant,VT_RARE_VW,2021/06/17,{BA1E25AC-13D1-4D2D-A0F3-D7714DD440D2},10119.6973,949.762024487902
304440,8313,N, , ,2019-09-19, ,P,Plant,VT_RARE_VW,2021/06/17,{BACE8D15-E37A-4097-B41C-009C2050B6DD},10470.82105,641.965215339792
304441,8118,N, , ,1991-07-11, ,P,Plant,VT_RARE_VW,2021/06/17,{BB0820FC-4F18-4DB4-A239-736F52CA9BAD},52715.3165,1070.58404482405
304442,33937,N, , ,2020, ,P,Plant,VT_RARE_VW,2021/06/17,{BB603CB9-8754-4290-865F-ACFCEA0D3683},187711.85485,20723.6541121461
304443,8688,N, , ,2002, ,P,Plant,VT_RARE_VW,2021/06/17,{BB9C1958-D6E1-4087-9667-CA7D164B48D1},1950.7713,156.822167385654
304444,2844,N, , ,2017-08-25, ,P,Plant,VT_RARE_VW,2021/06/17,{BB9CF565-850D-484B-AB2D-09388CF7D520},1812.33325,233.54332908454
304445,1905,Y, , ,2015-10-18, ,P,Plant,VT_RARE_VW,2021/06/17,{BBE01E04-570C-4F64-8A66-A134FBB572A5},3520.9482,428.002002365933
304446,9204,N, , ,2017-09-11, ,P,Plant,VT_RARE_VW,2021/06/17,{BC4F665E-EBEB-4400-89AF-F2548B41B6C5},2616.43505,209.658372273426
304448,10119,N, , ,2017-08-21, ,P,Plant,VT_RARE_VW,2021/06/17,{BCA66B97-E0BC-4390-9F2C-D0586BBD8321},7709.2246,791.133319670199
304450,3131,Y, , ,1991-11, ,P,Plant,VT_RARE_VW,2021/06/17,{BDF24533-8AD9-45D0-9AE6-E96685828CAE},31215.1368,627.316591269565
304451,8415,N, , ,2007-06-01, ,A,Animal,VT_RARE_VW,2021/06/17,{BE1125BA-87B2-4588-BDFC-0E5E52A8B8E8},31214.7763,627.312970346913
304453,8119,N, , ,1987-08-31, ,P,Plant,VT_RARE_VW,2021/06/17,{C0CDE91E-9074-4AE9-A877-D6663735ABD0},280929.31935,1881.92660697263
304455,8727,N, , ,2014-06-10, ,P,Plant,VT_RARE_VW,2021/06/17,{C108BDB2-0237-437D-B5AC-E6A94D4AD763},32464.3464,752.788540386868
304456,11141,N, , ,2012-02-20-pre, ,A,Animal,VT_RARE_VW,2021/06/17,{C138A5CF-723C-48F9-8F01-13E76AA36F46},249716.7648,2509.24461138386
304457,8160,N, , ,2007-07-06, ,P,Plant,VT_RARE_VW,2021/06/17,{C190803D-F70A-4FDF-8C1C-A2ABE83F13E8},1950.9257,156.828342231044
304458,4166,Y, , ,2019, ,A,Animal,VT_RARE_VW,2021/06/17,{C1C8EB3F-8746-4BB2-B2B8-C1B1AD21EC53},5181.18945,415.381120607307
304459,9042,N, , ,1969-08-12, ,P,Plant,VT_RARE_VW,2021/06/17,{C216424F-6A84-4883-967E-D605BE9618E2},851738.17845,7300.40577145013
304460,1898,N, , ,2007-08-02, ,P,Plant,VT_RARE_VW,2021/06/17,{C22D0F76-7DEC-4B4F-98E1-01F7FBEB8D9E},6981.9565,310.907377075605
304461,8213,Y, , ,2008-09-03, ,P,Plant,VT_RARE_VW,2021/06/17,{C278C2D5-FB62-42D3-B4AA-346DD8812436},3583.47675,238.140876684199
304462,8210,N, , ,1901-07-05, ,P,Plant,VT_RARE_VW,2021/06/17,{C30E4AAA-4EB6-44A2-B428-9A2E462ACA92},499431.64405,2509.23984908972
304465,8903,N, , ,1993-07-01, ,A,Animal,VT_RARE_VW,2021/06/17,{C3D45FA2-CB6E-4E98-B21A-6CBAD04905A8},31215.678,627.322028736728
304466,2685,Y, , ,2018, ,A,Animal,VT_RARE_VW,2021/06/17,{C3FD0435-D5B7-4435-BB6E-F0E9A7304CC3},889903.029538525,28220.1347537604
304468,33188,N, , ,2005-05-15, ,P,Plant,VT_RARE_VW,2021/06/17,{C4CD6E7E-2653-416E-B0ED-23731EDFD72B},3399.6117,223.559333968133
304470,9502,N, , ,1985-08-07, ,P,Plant,VT_RARE_VW,2021/06/17,{C5141613-CD32-4875-AE8B-A16264BD9FB7},10964.3763,1246.62460659182
304472,9265,Y, , ,2000-07-19, ,P,Plant,VT_RARE_VW,2021/06/17,{C5E21BC1-1FAF-4784-891A-84383276838A},31842.1107,633.585277049696
304473,8619,Y, , ,2010-10-22, ,P,Plant,VT_RARE_VW,2021/06/17,{C5E38518-0BE8-4EE5-AFDF-A2A2872BD9DA},7803.185,313.646283475626
304475,8439,N, , ,1994, ,A,Animal,VT_RARE_VW,2021/06/17,{C6A7AF5E-5001-4A26-B8F8-AE90AD928668},31213.5424,627.300580341803
304476,8994,Y, , ,2019-02-26, ,A,Animal,VT_RARE_VW,2021/06/17,{C6D7895F-7E61-4D26-85F7-AA5F5B410564},31215.678,627.322028736728
304477,11118,N, , ,2012-05-24, ,A,Animal,VT_RARE_VW,2021/06/17,{C6E7AD23-11E1-48D4-8DD5-59D41119E4AA},124858.3824,1254.62230569193
304478,8767,N, , ,2005-09-15, ,P,Plant,VT_RARE_VW,2021/06/17,{C73B35CE-BBA2-42FE-A548-C7DF9AFAB334},7803.9195,313.661030183886
304479,8711,N, , ,2005-09-05, ,P,Plant,VT_RARE_VW,2021/06/17,{C7C9B7AD-CDC5-4A47-A34A-82F0ADA23EB9},7803.6023,313.654655559434
304480,4109,Y, , ,2015-07-29, ,P,Plant,VT_RARE_VW,2021/06/17,{C7CA9236-E6D4-4D9C-B454-9CFFEA7C942F},3599.6012,242.82153702704
304481,9193,Y, , ,2010-09-14, ,P,Plant,VT_RARE_VW,2021/06/17,{C8662979-1358-4C62-94EA-E8D1BE8A00E5},2141.01395,266.20172243496
304482,8631,N, , ,1983-08-23, ,P,Plant,VT_RARE_VW,2021/06/17,{C8B9F0E7-5D0A-4642-8B78-DD6C3E50E37F},17567.86155,691.019754955741
304483,8502,N, , ,1968-09-18, ,A,Animal,VT_RARE_VW,2021/06/17,{C8BF8E93-8493-4D18-8CB1-0734F5CB1145},31215.1368,627.316591269565
304487,10921,N, , ,2004-06-30, ,A,Animal,VT_RARE_VW,2021/06/17,{C97412A5-1FC5-4E83-9705-0990472E017A},31215.678,627.322028736728
304488,10919,N, , ,2003-08-02, ,A,Animal,VT_RARE_VW,2021/06/17,{C99D4A6C-1328-4DB6-B02F-83B9CC617BEF},31215.678,627.322028736728
304489,8392,N, , ,2002-07-09, ,A,Animal,VT_RARE_VW,2021/06/17,{C99D805A-03D0-428B-B97D-722283A16964},31214.1682,627.306858736044
304490,2643,N, , ,2008-06-19, ,P,Plant,VT_RARE_VW,2021/06/17,{C9ED6C14-98FA-4954-9180-54A92531D235},328841.32195,17701.8547891863
304491,7640,Y,E,Endangered,2016-09-14, ,P,Plant,VT_RARE_VW,2021/06/17,{CA4DBB94-E1DD-4371-9F1F-7A2CABD14837},4626.5655,510.143292069212
304492,8472,N, , ,2007-06-18, ,A,Animal,VT_RARE_VW,2021/06/17,{CA8CB25D-E0B6-4B1C-A383-6FA195FB2B6E},31214.7763,627.312970346913
304493,8433,N, , ,2009-06-25, ,A,Animal,VT_RARE_VW,2021/06/17,{CAA6699D-E433-4335-AC9E-3DA25A006118},31215.1368,627.316591269565
304494,9148,Y, , ,2019-06-14, ,P,Plant,VT_RARE_VW,2021/06/17,{CAFD03D1-E2AF-4BCB-AD28-7E9EAE0AC44D},1950.53345,156.812607123021
304495,7205,Y, , ,2010-05-20, ,P,Plant,VT_RARE_VW,2021/06/17,{CB7408BD-7B86-4971-AC3D-939626DC0942},1950.83,156.824505891331
304496,8449,N, , ,2006-07-03, ,A,Animal,VT_RARE_VW,2021/06/17,{CBA42974-4490-407F-AC8A-C8E8E2052492},93643.27485,1881.92833177867
304497,4291,Y, , ,2002-05-31, ,P,Plant,VT_RARE_VW,2021/06/17,{CBCD0B9B-3801-4A13-96A6-F736A5B15C11},73818.3015,1441.23581822579
304499,9195,N, , ,2010-06-18, ,P,Plant,VT_RARE_VW,2021/06/17,{CBF74767-AA02-4FA5-A431-5BCF76044D66},2703.51765,184.966778328275
304501,8107,N, , ,1992-08-05, ,P,Plant,VT_RARE_VW,2021/06/17,{CC672B53-7114-42D2-A6D7-B54D0499CF80},131089.51055,1736.38266042342
304502,8744,N, , ,2008-06-26, ,P,Plant,VT_RARE_VW,2021/06/17,{CC87001A-37F3-46B3-806A-BB93502DF861},1950.6833,156.818630126127
304503,10402,N, , ,2019-07-05, ,P,Plant,VT_RARE_VW,2021/06/17,{CCE846F2-9CF2-447E-81F4-AD489F39BFCA},1465.5435,163.231985667877
304504,8677,N, , ,2002-06-13, ,P,Plant,VT_RARE_VW,2021/06/17,{CD8CB5F4-EE57-4523-AE58-41CFDFD6F2BB},7803.8111,313.658847886555
304505,5112,Y, , ,2001-07-17, ,P,Plant,VT_RARE_VW,2021/06/17,{CDA28BCC-D9EA-4B11-A53E-E5E785588596},101448.2909,1568.287235979
304506,9187,N, , ,1912-09-05, ,P,Plant,VT_RARE_VW,2021/06/17,{CE155EDE-13EA-44AA-93A8-10262C861D28},499430.3616,2509.23663234604
304507,8171,N, , ,2018-08-13, ,P,Plant,VT_RARE_VW,2021/06/17,{CE4D76EC-4849-429D-A670-BA1A7F5CDA4F},3646.44445,243.868574581039
304509,8182,N, , ,2014-07-30, ,P,Plant,VT_RARE_VW,2021/06/17,{CE78F008-C92F-4081-9B43-1EBE69097474},5491.0197,610.470793787876
304510,9046,N, , ,1997-09-13, ,P,Plant,VT_RARE_VW,2021/06/17,{CE8F3320-1771-4994-8091-CE93B20B3552},124857.2246,1254.61648021025
304511,8906,N, , ,2008-06-30, ,A,Animal,VT_RARE_VW,2021/06/17,{CEF6EDC3-F938-4A08-B3C0-273FE653DDC6},31215.678,627.322028736728
304512,8043,Y, , ,2012-06-30, ,P,Plant,VT_RARE_VW,2021/06/17,{CF160049-3BFA-4F3C-A202-AD5BADC6236C},702.2675,94.0926570851122
304514,8785,Y, , ,1927-08-29, ,P,Plant,VT_RARE_VW,2021/06/17,{CF1C3C4F-2E36-4272-BEC4-470FE866C276},70232.3132,940.963198080463
304515,8784,Y, , ,1925-07-18, ,P,Plant,VT_RARE_VW,2021/06/17,{CFA7D8F6-5AEC-449A-82CC-865ADB7F59D2},499432.3176,2509.24154620171
304516,9163,N, , ,1909-07-07, ,P,Plant,VT_RARE_VW,2021/06/17,{CFDE9C02-A8A1-485D-919E-7F784D797C33},7803.57705,313.654149281133
304518,8503,N, , ,2007-06-29, ,A,Animal,VT_RARE_VW,2021/06/17,{D047F66F-A122-4315-9FCE-DFE8BA17AF7A},31213.01045,627.295234432218
304519,8806,N, , ,2018-08-05, ,P,Plant,VT_RARE_VW,2021/06/17,{D11476B2-E46E-4A21-8C66-D0EC7AC1BE9D},10691.5871,1683.78243813594
304520,1072,Y, , ,2014-09-11, ,P,Plant,VT_RARE_VW,2021/06/17,{D1255952-E9C6-4D91-81F4-FB92D6D52B36},127966.49365,3022.72856062578
304523,9154,Y, , ,1914-08-25, ,P,Plant,VT_RARE_VW,2021/06/17,{D1ADFBD8-6BDF-44B7-BED2-F1AB95BB234D},120288.8699,1954.83462422568
304526,8899,Y, , ,2008, ,A,Animal,VT_RARE_VW,2021/06/17,{D1DD435D-D071-4DC0-A03A-2088BD62C2B5},1950.9799,156.830530905271
304527,8448,N, , ,1975-07-05, ,A,Animal,VT_RARE_VW,2021/06/17,{D1F7B196-C709-4988-9A47-FF721542571B},31214.5956,627.311163048555
304528,10886,N, , ,2007-07-17, ,A,Animal,VT_RARE_VW,2021/06/17,{D1FA7E9B-44B2-45A5-B6A2-F4B4E97133F4},31215.678,627.322028736728
304529,9070,N, , ,2003-09-12, ,P,Plant,VT_RARE_VW,2021/06/17,{D1FE6B3B-40A7-4061-B6DE-2625D8EB68BB},7803.7027,313.656665589224
304530,8473,N, , ,2006-05-11, ,A,Animal,VT_RARE_VW,2021/06/17,{D20CE508-E898-48DE-8DD3-66DD0A3E6F11},31215.678,627.322028736728
304533,8871,N, , ,2001, ,A,Animal,VT_RARE_VW,2021/06/17,{D23476D9-3F9A-4027-BA1C-8995710C8920},1120.78645,184.444106134134
304534,9050,N, , ,1992-06-28, ,P,Plant,VT_RARE_VW,2021/06/17,{D25F60D0-9952-4425-A9FD-90A195A16691},6415.60285,1176.50478912081
304536,5327,Y, , ,1998, ,P,Plant,VT_RARE_VW,2021/06/17,{D26F960C-91CA-4988-B52A-929B228774B2},31214.4441,627.309628725845
304537,33246,Y, , ,2018-08-16, ,P,Plant,VT_RARE_VW,2021/06/17,{D2B1D6D5-8BFB-4236-8FE6-4B00E52825D6},585.1262,97.8682649101536
304538,8821,Y, , ,2018-07-08, ,P,Plant,VT_RARE_VW,2021/06/17,{D2C12804-67A6-4454-B7D0-D7687FC5AE13},702.308,94.0954516152953
304539,10756,N, , ,No Date, ,P,Plant,VT_RARE_VW,2021/06/17,{D31475C9-034F-426B-A253-9F5982F37193},510771.0114,5323.05608001521
304541,8231,N, , ,1984-08-30, ,P,Plant,VT_RARE_VW,2021/06/17,{D3C43C9E-0FA9-4FE7-AA69-A2524F070AB4},31213.627,627.301426271767
304542,7973,N, , ,2005-09-19, ,P,Plant,VT_RARE_VW,2021/06/17,{D3D990C1-97EA-42F9-9CB1-5B8132BAEFD7},696805.81075,6157.0020582183
304543,8426,N, , ,2004-06-26, ,A,Animal,VT_RARE_VW,2021/06/17,{D3EC755D-4010-4781-A841-DDD2DBC7FB10},31213.01045,627.295234432218
304544,9084,N, , ,2002-07-15, ,P,Plant,VT_RARE_VW,2021/06/17,{D40CDBCA-45F3-404D-8521-6283A3B4D8EB},7817.57475,428.195007821327
304545,8228,N, , ,1982-08-21, ,P,Plant,VT_RARE_VW,2021/06/17,{D43BFA2C-DB61-4CDA-8F8F-E96CFFFF3E5C},31215.1368,627.316591269565
304547,7229,Y, , ,2013-07-05, ,P,Plant,VT_RARE_VW,2021/06/17,{D4AAC289-6401-4EB9-B4AB-0EC780AC21E1},702.308,94.0954516152953
304548,9039,N, , ,1992-07-16, ,P,Plant,VT_RARE_VW,2021/06/17,{D4D48983-7AED-4573-850A-39548106A583},499429.1354,2509.23355115602
304550,10952,N, , ,2007-07-31, ,A,Animal,VT_RARE_VW,2021/06/17,{D5657757-8402-4F67-825F-26B1F1F5B118},31215.678,627.322028736728
304551,10944,N, , ,2004-06-07, ,A,Animal,VT_RARE_VW,2021/06/17,{D59F18D7-D5EE-4FFC-8795-944CBF440834},31215.678,627.322028736728
304553,11257,N, , ,2011, ,A,Animal,VT_RARE_VW,2021/06/17,{D64C0D6A-C60C-49CD-B3A2-CF8C2FC4F78F},1951.2764,156.842431684415
304554,10716,N, , ,1904-08-12, ,P,Plant,VT_RARE_VW,2021/06/17,{D71CBF28-3C05-4B55-84F8-A317AA1C083C},280930.282,1881.92983024026
304557,8715,N, , ,2005-09-05, ,P,Plant,VT_RARE_VW,2021/06/17,{D75859FD-4D11-4A32-8B82-2651DC07BA0E},7803.9195,313.661030183886
304558,8655,Y, , ,2002-06-25, ,P,Plant,VT_RARE_VW,2021/06/17,{D7BA0DF3-BE3D-4916-8176-AAFAA1856ED0},1950.83,156.824505891331
304560,8435,N, , ,2000-06-11, ,A,Animal,VT_RARE_VW,2021/06/17,{D8328F23-EC26-4396-9204-AFC1B015C983},31213.627,627.301426271767
